,Years In Business,percent,Year Start,Industry,Region,Capital
7,7,66.85364609892912,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,<1M
8,8,61.49923508414074,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,<1M
9,9,57.827638959714434,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,<1M
0,0,99.57805907172995,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
1,1,98.31223628691983,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
2,2,95.78059071729957,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
3,3,93.67088607594937,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
4,4,91.13924050632912,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
5,5,82.70042194092827,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
6,6,73.41772151898735,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
7,7,70.042194092827,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
8,8,63.71308016877637,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
9,9,60.75949367088607,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,1M-3M
0,0,94.44444444444444,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,9M-11M
1,1,88.88888888888889,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,9M-11M
2,2,66.66666666666666,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,9M-11M
3,3,55.55555555555556,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,9M-11M
0,0,99.04761904761905,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,3M-5M
1,1,96.19047619047619,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,3M-5M
2,2,94.28571428571429,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,3M-5M
3,3,91.42857142857143,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,3M-5M
4,4,85.71428571428571,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,3M-5M
5,5,81.9047619047619,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,3M-5M
6,6,75.23809523809524,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,3M-5M
7,7,69.52380952380952,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,3M-5M
8,8,67.61904761904762,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,3M-5M
0,0,95.34883720930233,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,>11M
1,1,93.02325581395348,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,>11M
2,2,86.04651162790698,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,>11M
3,3,83.72093023255815,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,>11M
4,4,79.06976744186046,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,>11M
5,5,74.4186046511628,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,>11M
0,0,75.0,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,5M-7M
1,1,50.0,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,5M-7M
2,2,25.0,2009,230000 : การก่อสร้าง,Bangkok and Vicinity,5M-7M
0,0,97.77397260273973,2009,230000 : การก่อสร้าง,Eastern,<1M
1,1,95.20547945205479,2009,230000 : การก่อสร้าง,Eastern,<1M
2,2,91.95205479452055,2009,230000 : การก่อสร้าง,Eastern,<1M
3,3,89.72602739726028,2009,230000 : การก่อสร้าง,Eastern,<1M
4,4,74.82876712328768,2009,230000 : การก่อสร้าง,Eastern,<1M
5,5,66.78082191780823,2009,230000 : การก่อสร้าง,Eastern,<1M
6,6,61.81506849315068,2009,230000 : การก่อสร้าง,Eastern,<1M
7,7,56.50684931506849,2009,230000 : การก่อสร้าง,Eastern,<1M
8,8,53.082191780821915,2009,230000 : การก่อสร้าง,Eastern,<1M
0,0,94.84536082474227,2009,230000 : การก่อสร้าง,Eastern,1M-3M
1,1,92.78350515463917,2009,230000 : การก่อสร้าง,Eastern,1M-3M
2,2,88.65979381443299,2009,230000 : การก่อสร้าง,Eastern,1M-3M
3,3,85.56701030927834,2009,230000 : การก่อสร้าง,Eastern,1M-3M
4,4,70.10309278350516,2009,230000 : การก่อสร้าง,Eastern,1M-3M
5,5,67.01030927835052,2009,230000 : การก่อสร้าง,Eastern,1M-3M
6,6,61.855670103092784,2009,230000 : การก่อสร้าง,Eastern,1M-3M
7,7,55.670103092783506,2009,230000 : การก่อสร้าง,Eastern,1M-3M
8,8,49.48453608247423,2009,230000 : การก่อสร้าง,Eastern,1M-3M
0,0,80.0,2009,230000 : การก่อสร้าง,Eastern,9M-11M
1,1,60.0,2009,230000 : การก่อสร้าง,Eastern,9M-11M
0,0,96.96969696969697,2009,230000 : การก่อสร้าง,Eastern,3M-5M
1,1,93.93939393939394,2009,230000 : การก่อสร้าง,Eastern,3M-5M
2,2,90.9090909090909,2009,230000 : การก่อสร้าง,Eastern,3M-5M
3,3,81.81818181818181,2009,230000 : การก่อสร้าง,Eastern,3M-5M
4,4,75.75757575757575,2009,230000 : การก่อสร้าง,Eastern,3M-5M
5,5,72.72727272727272,2009,230000 : การก่อสร้าง,Eastern,3M-5M
0,0,0.0,2009,230000 : การก่อสร้าง,Eastern,7M-9M
0,0,0.0,2009,230000 : การก่อสร้าง,Eastern,5M-7M
0,0,99.5253164556962,2009,230000 : การก่อสร้าง,Northern,<1M
1,1,96.04430379746836,2009,230000 : การก่อสร้าง,Northern,<1M
2,2,94.9367088607595,2009,230000 : การก่อสร้าง,Northern,<1M
3,3,91.45569620253164,2009,230000 : การก่อสร้าง,Northern,<1M
4,4,89.08227848101265,2009,230000 : การก่อสร้าง,Northern,<1M
5,5,79.5886075949367,2009,230000 : การก่อสร้าง,Northern,<1M
6,6,71.36075949367088,2009,230000 : การก่อสร้าง,Northern,<1M
7,7,64.55696202531647,2009,230000 : การก่อสร้าง,Northern,<1M
8,8,56.80379746835443,2009,230000 : การก่อสร้าง,Northern,<1M
9,9,50.31645569620253,2009,230000 : การก่อสร้าง,Northern,<1M
0,0,99.1304347826087,2009,230000 : การก่อสร้าง,Northern,1M-3M
1,1,98.26086956521739,2009,230000 : การก่อสร้าง,Northern,1M-3M
2,2,91.30434782608695,2009,230000 : การก่อสร้าง,Northern,1M-3M
3,3,90.43478260869566,2009,230000 : การก่อสร้าง,Northern,1M-3M
4,4,80.0,2009,230000 : การก่อสร้าง,Northern,1M-3M
5,5,69.56521739130434,2009,230000 : การก่อสร้าง,Northern,1M-3M
6,6,64.34782608695653,2009,230000 : การก่อสร้าง,Northern,1M-3M
7,7,60.869565217391305,2009,230000 : การก่อสร้าง,Northern,1M-3M
8,8,55.65217391304348,2009,230000 : การก่อสร้าง,Northern,1M-3M
0,0,96.55172413793103,2009,230000 : การก่อสร้าง,Northern,3M-5M
1,1,93.10344827586206,2009,230000 : การก่อสร้าง,Northern,3M-5M
2,2,89.65517241379311,2009,230000 : การก่อสร้าง,Northern,3M-5M
3,3,79.3103448275862,2009,230000 : การก่อสร้าง,Northern,3M-5M
4,4,75.86206896551724,2009,230000 : การก่อสร้าง,Northern,3M-5M
5,5,72.41379310344828,2009,230000 : การก่อสร้าง,Northern,3M-5M
0,0,85.71428571428571,2009,230000 : การก่อสร้าง,Northern,>11M
1,1,71.42857142857143,2009,230000 : การก่อสร้าง,Northern,>11M
0,0,99.88662131519274,2009,230000 : การก่อสร้าง,Northeastern,<1M
1,1,95.69160997732426,2009,230000 : การก่อสร้าง,Northeastern,<1M
2,2,92.06349206349206,2009,230000 : การก่อสร้าง,Northeastern,<1M
3,3,87.98185941043084,2009,230000 : การก่อสร้าง,Northeastern,<1M
4,4,83.44671201814059,2009,230000 : การก่อสร้าง,Northeastern,<1M
5,5,72.67573696145125,2009,230000 : การก่อสร้าง,Northeastern,<1M
6,6,63.492063492063494,2009,230000 : การก่อสร้าง,Northeastern,<1M
7,7,56.235827664399096,2009,230000 : การก่อสร้าง,Northeastern,<1M
8,8,51.24716553287982,2009,230000 : การก่อสร้าง,Northeastern,<1M
9,9,45.01133786848072,2009,230000 : การก่อสร้าง,Northeastern,<1M
0,0,99.53488372093024,2009,230000 : การก่อสร้าง,Northeastern,1M-3M
1,1,97.20930232558139,2009,230000 : การก่อสร้าง,Northeastern,1M-3M
2,2,93.48837209302326,2009,230000 : การก่อสร้าง,Northeastern,1M-3M
3,3,90.69767441860465,2009,230000 : การก่อสร้าง,Northeastern,1M-3M
4,4,86.04651162790698,2009,230000 : การก่อสร้าง,Northeastern,1M-3M
5,5,73.95348837209302,2009,230000 : การก่อสร้าง,Northeastern,1M-3M
